,Artist,Song Title,Full Title,Release Date,Year,Month,Day,Pageviews,url,featured_count,producer_count,writer_count,Song Lyrics,Artist Image,decade
686,Pusha T,Drug Dealers Anonymous,Drug Dealers Anonymous by Pusha T (Ft. JAY-Z),2016-05-31,2016.0,5.0,31.0,486688,https://genius.com/Pusha-t-drug-dealers-anonymous-lyrics,1,1,8, valentino summers and wave runners chains on my niggas like slave runners drug dealers anonymous how many madonnas can that mazda fit my brick talk is more than obvious it’s ominous garages the phantom ghouls ghosts and goblins blonde mohawk the collection i’m dennis rodman the money count is the only moment of silence cause hush money balances all this drugs and violence hat trick under my mattress date i stop still has an asterisk after it after all i can make a call i can baptize a brick as i wash away my sins like a catholic who the fuck aint mastered this america’s nightmares in flint children of a lesser god when your melanin’s got a tint and i can’t even mention what i sent or what i spent cause my name in 18 wheelers is evidence i put my boos in those cruise collections life’s a bitch a to z on her shoe collection take your pick paid in full like ’86 gs on my body the new gucci has less monograms god’s got him let he without sin cast the first stone so i built that all glass quad level first home shatter all of your misconceptions hold all of them missing weapons you thought i would miss my blessing the ultimate misdirection ya you might also like your husband was a drug dealer for 14 years he sold crack cocaine  federico fellini in the flesh sergio tacchini inside his mesh bitch i been brackin’ since the ‘80s google me baby you crazy ’89 in london pull the benz up type it in google’s your friend bruh 14year drug dealer and still counting who deserves the medal of freedom is my accountant he been hula hooping through loop holes working around shit irs should’ve had the townhouses surrounded thanks to the lawyers i marbled the foyer i tore the floor up yeah that’s for the koi fish we been dining on oysters i walk though the garage it’s like multiple choices i told ‘em pull the royce up i’m getting ghost i’m hearing noises i think it’s the boys but i been banking at deutsche we got storefronts we got employee stubs we been opening studios and 40/40s up the paper trail is gorgeous cases we buries ‘em before reasonable doubt dropped the jury hung bling bling every time i come around your city bling bling my tenure took me through virginia ask teddy riley ‘bout me ask the federalis ‘bout me tried to build a cell around me snatched my nigga emory up tried to get him to tell about me he told 12 “gimme 12” he told them to go to hell about me drug dealers anonymous y’all think uber’s the future our cars been autonomous mules move the drums take ‘em to different spots we just call the shots by simply moving our thumbs i’m a course of miracles with this shit nothing real can be threatened nothing unreal exists therein lies the piece of god i always knew i was a prophet but i couldn’t find a decent job life made me ambidextrous countin’ with my right whippin’ white with my left wrist daaaaaaaamn daniel fbi keep bringing them all white vans through,https://images.genius.com/6e863462f9401219e3773b05eb383f11.1000x1000x1.jpg,2010s
687,Pusha T,Numbers on the Boards,Numbers on the Boards by Pusha T,2013-05-10,2013.0,5.0,10.0,479497,https://genius.com/Pusha-t-numbers-on-the-boards-lyrics,0,2,9," yeah how you feelin fine you feel alright  im so bossy bitch get off me yeah its a different jingle when you hear these car keys yall feel like danc— your sls missin an s nigga yall feel like danc— your planes missin a chef the common theme see they both got wings if you fly do it to death its only one god and its only one crown so its only one king that can stand on this mound yeah king push kingpin overlord coast guard come a hundred goin overboard yeah i got money with the best of em go blowforblow with any mexican dont let your side bitches settle in might have to headbutt your evelyn ballers i put numbers on the boards hard to get a handle on this doubleedged sword whether rappin or im rappin to a whore might reach back and relapse to wrappin up this raw yall feel like danc— givenchy fittin like its gym clothes we really gym stars im like d rose no dleague im like this close 88 jordan leapin from the freethrow yeah you might also like ballers i put numbers on the boards ballers i put numbers on the boards  motherfuckers cant rhyme no more bout crime no more mix drug and show money ""biggs"" burke on tour  yeah twentyfive bricks move work like chore hit delaware twice needed twentyfive more i see flaw cracks in your diamond cb4 when you rhyme simple simon come and meet the pieman a must that i flaunt it the legend grows legs when it comes back to haunt us ballers i put numbers on the boards yeah cant a bitch livin say i bought her michael kors yeah every car driven was decided by the horse keep the sticker in the window case you wonder what it cost how could you relate when you aint never been great and rely on rap money to keep food up on your plates nigga i might sell a brick on my birthday thirtysix years of doin dirt like its earth day— god  yall feel like danc— yall feel like danc— ballers i put numbers on the boards yall feel like danc—",https://images.genius.com/6e863462f9401219e3773b05eb383f11.1000x1000x1.jpg,2010s
688,Pusha T,If You Know You Know,If You Know You Know by Pusha T,2018-05-25,2018.0,5.0,25.0,474179,https://genius.com/Pusha-t-if-you-know-you-know-lyrics,0,1,4," pullin up in that new toy the wrist on that boy rockstar like pink floyd waving at rude boy im wavin at you boy ran off on the plug too like trugoy imagine me doboy you could never do what i do boy still duckin shit that i did boy niggas in paris fore hitboy these aint the same type of hits boy shit can get litter than lit boy you dont take these type of risks boy cause this boy been throwin that d like rich boy you missed boy ya numbers dont add up on the blow that was ten years ago – if you know you know yeah  if you know you know if you know you know  this thing of ours oh this thing of ours a fraternity of drug dealers ringin off i just happen to be alumni too legit they still lookin at me with one eye the company i keep is not corporate enough child rebel soldier you aint orphan enough a rapper turned trapper cant morph into us but a trapper turned rapper can morph into puff dance contest for the smokers i predict snow al roker if you know you know i only ever looked up to sosa you all get a bird this nigga oprah you might also like bricklayers in ball shorts coachin from the side of the ball courts if you know you know one stop like a walmart we got the tennis balls for the wrong sport if you know you know if you know bout the carport the trap doors supposed to be awkward if you know you know thats the reason we ball for circle round twice for the encore if you know you know  you ever been hit with the water weight then had to weigh ""do you war or wait"" if you know you know when we all clickin like golden state and you and your team are the motorcade if you know you know been grantin wishes like a genie to bad hoes in twopiece bikinis ive been hidin where you can see me the skybox is right next to riris solely responsible for showin rappers how to stand on the front lines when trappers started throwin bands where were you when big meech brought the tigers in cause i was busy earnin stripes like a tigers skin bricklayers in ball shorts coachin from the side of the ball courts if you know you know one stop like a walmart we got the tennis balls for the wrong sport if you know you know if you know bout the carport the trap door supposed to be awkward if you know you know thats the reason we ball for circle round twice for the encore if you know you know",https://images.genius.com/6e863462f9401219e3773b05eb383f11.1000x1000x1.jpg,2010s
689,Pusha T,Trouble on My Mind,"Trouble on My Mind by Pusha T (Ft. Tyler, The Creator)",2011-07-12,2011.0,7.0,12.0,411732,https://genius.com/Pusha-t-trouble-on-my-mind-lyrics,1,1,4," its the blackout rari got the back out showing my black ass engine in the glass house started in the crack house obama went the back route kill bin laden nother four up in the black house still got the macs out pull the mask down like a mascot still trick with bitches out with money or with ass shots good had room for one more i took the last spot reup gang p the nigga ye done hit the jackpot whole nother level then you add fame thats a whole nother devil legit drug dealer thats a whole nother bezel the carbon audemar thats a whole nother metal but still keep it ghetto whoo behind the scenes pull strings like gepetto the gun blow steam whistle like a tea kettle runnin like the rebels unlv sport shoe on a pedal i let you niggas settle yeah  trouble on my mind i got trouble on my mind on my mind trouble on my mind so much trouble on my mind on my mind trouble on my mind i got trouble on my mind on my mind trouble on my mind so much trouble on my mind on my mind you might also like pharrell said ""get em"" so i got em tripped on bristol palin then i accidentally shot em then it ricocheted and killed the game im a problem cause i wanna fuck the world but not a fan of using condoms pardon my french im going hard as my dick when i envision my tip on the crust of bitch lips mr lipschitz has been trippin since i mentioned reptar triceratops dinosaur dick i feel it in my gut to kill these muthafucks is a must like the arm of my pits you niggas coming shorter than a bushwick billy costume on sale during christmas in philly um well not really its getting kinda chilly lets hit a couple bars and give some bitches wet willies soaked getting jiggy with it in belairs richest with a bag of pills couple berries and a biscuit  trouble on my mind i got trouble on my mind on my mind trouble on my mind so much trouble on my mind trouble on my mind i got trouble on my mind trouble on my mind so much trouble on my mind im a fucking walking paradox and a really shitty rapper in my favorite pair of socks ironed pair of dockers two glocks cocked screamin ""west side"" with the speakers blastin a pair of pacs yonkers 10 milli youre silly thinkin that this preme wasnt free willy the feeling is neutral the gang is youthful and fuckin tighter than chad hugos pupils its wolf gang and the  with the reups a helluva buzz rick james said cocaines a helluva drug who else could put the hipsters with felons and thugs and paint a perfect picture of what sellin it does this is for the critics who doubted the chemistry two different worlds same symmetry and this black art see the wizardry when you at the top of your game you make enemies youll never finish me  trouble on my mind i got trouble on my mind trouble on my mind so much trouble on my mind",https://images.genius.com/6e863462f9401219e3773b05eb383f11.1000x1000x1.jpg,2010s
690,Pusha T,Santeria,Santeria by Pusha T,2018-05-25,2018.0,5.0,25.0,398314,https://genius.com/Pusha-t-santeria-lyrics,0,2,9, now that the tears dry and the pain takes over lets talk this payola payola you killed gods baby when it wasnt his will and blood spill we cant talk this shit over this shit over the lord is my shepherd i am not sheep i am just a short stones throw from the streets i bring my offerin i will not preach awaken my demons you can hear that man screaming im no different than the priest priest santería santería santería santería  they say that death comes in threes how appropriate propriate triple back they rush in like soviets soviets at the kremlin searchin for the green like a gremlin presidential emblem presidential tint on this shit that i am driven in woo i just place orders and drop dollars rottweilers roam the grounds the glock hollers the three of yall too accessible seen all the wrong moves watchin the untouchables we dont do vegetables niggas get flatlined welcome all beef then we heat em with flat irons your plans are backfiring think of doublecrossin a priest hail mary repeat after me santería you might also like ya te vas a la mañana mañana haah los ángeles te esperarán es el fuego que yo—conozco es el fuego que yo— ya te vas a la mañana mañana haah los ángeles te esperarán es el fuego que yo—conozco es el fuego que yo—  of all the things ive ever paid for know that its no price tag when i wage war its no more to pray for niggas get preyed on darken my doorstep they told me the days gone you listenin devon as im talkin to your spirit for gods sakes im dealin with heartbreak checkin my ego im livin with lost faith im backin this hit nigga you ever seen shark tank i paid em in small bills all of em small face i bet when we draw blood you niggas will draw a blank dress you in all black partnered with all saints our numbers is all facts my shooters give all thanks and all praise no jail bars can save leave you like malcolm where x marks your grave hey its probably better this way its cheaper when the chaplain prays santería ya te vas a la mañana mañana haah los ángeles te esperarán es el fuego que yo—conozco es el fuego que yo—,https://images.genius.com/6e863462f9401219e3773b05eb383f11.1000x1000x1.jpg,2010s
691,Pusha T,Trust You,Trust You by Pusha T (Ft. Kevin Gates),2013-01-28,2013.0,1.0,28.0,325742,https://genius.com/Pusha-t-trust-you-lyrics,1,2,2, ay unno me me get every bloodclot ting ah him ah mind me ah him bring di money come gimmie yuh no see mi titty dem how dem stiff an tun up ah him buy dem gimmie yuh no see how mi batty cock up an firm ah him buy it gimmie yuh no see mi big house wid car an land ah him buy it gimmie so tell me weh would i want wid unno skettle bald people mon nuttin  these women aint shit but hoes with tricks baby girl you different when youre not around it feels like somethings missing and i know you keep it real never tell no lie know you heard what they say true love is hard to find i just might trust you with my drugs trust you with my money just might trust you with my drugs might trust you with my money girl ill trust you with my drugs might trust you with my money might just trust you with my drugs might trust you with my money girl you might also like started out as just a fuck mission whod have thought i wouldve fucked with ya dope boy they got trust issues never imagined being stuck with you years later we in the villa suites top back we on vanilla seats reminiscing about my episodes with them extra hoes but you didnt cheat cold nights when you couldnt sleep celine bags were the given treat cclass helped you see past all them other hoes and that they niggas weak whoo im good money got you talking in dollar signs its all good that she the top bitch but she just wanna know the bottom line i dont blame her i dont change her i just sit back and give her options phillip lim derek lam every baller gotta know shes sponsored whoo you earned that now where the fuck did you learn that we turnt up we turnt out we too far gone to ever turn back these women aint shit but hoes with tricks baby girl you different when youre not around it feels like somethings missing and i know you keep it real never tell no lie know you heard what they say true love is hard to find i just might trust you with my drugs trust you with my money just might trust you with my drugs might trust you with my money girl ill trust you with my drugs might trust you with my money might just trust you with my drugs might trust you with my money girl  locked phones past tense pass codes we past this pass time presidential rolexes both sexes blue bezel we both flexing big diamonds we bowflexing pitch dope touch down both sports im bo jackson your bitch fronting thats you my bitch stunting thats me i break it down then break her off im breaking bread and thats key we everything that they talk about know them haters be watching them bitches lurking  your page locked and they still know when you shopping they still know that im balling you still know that im all in your ex nigga your next nigga gon hate the fact that im spoiling whoo but you earned that now where the fuck did you learn that we turnt up we turnt out we too far gone to ever turn back these women aint shit but hoes with tricks baby girl you different when youre not around it feels like somethings missing and i know you keep it real never tell no lie know you heard what they say true love is hard to find i just might trust you with my drugs trust you with my money just might trust you with my drugs might trust you with my money girl ill trust you with my drugs might trust you with my money might just trust you with my drugs might trust you with my money girl  please dont mind i just need some time these requirements just gotta make sure you meet all mine standing there staring with your bowlegged stance trust being nothing you could hold in your hand hustle in the hood strong with the bands look at you as something more than a ho i could smash or being something bad i could bone at the bag pole in my pants standing at attention when you step out of the shower and your ass is wiggling glance at the ceiling now your glass is empty thinking backwards really i done grabbed a vixen that supposed to be a fitter after video stacksll really blow dancers get exposed missing you when you not around we text each other when out of town you remain the same no matter up or down these other women stay pretending money come and they help us spend it butll fuck my niggas in the very minute i was down and out and had to go to prison kinda high role play acki and again i say i like these hoes,https://images.genius.com/6e863462f9401219e3773b05eb383f11.1000x1000x1.jpg,2010s
692,Pusha T,The Games We Play,The Games We Play by Pusha T,2018-05-25,2018.0,5.0,25.0,312888,https://genius.com/Pusha-t-the-games-we-play-lyrics,0,2,8, drug dealer benzes with gold diggers in em in elevator condos on everything i love  this aint a wave or phase cause all that shit fades this lifestyles forever when you made they tweet about the length i made em wait what the fuck you expect when a nigga got a cape and hes great ovens full of cakes that he bakes still spreadin paste the love just accentuates the hate this is for my bodybuildin clients movin weight just add water stir it like a shake play amongst the stars like the roof in the wraith get the table next to mine make our bottle servers race  these are the games we play we are the names they say this is the drug money your exnigga claim he makes  to all of my young niggas i am your ghost and your rae this is my purple tape save up for rainy days and baby mama wishes along with the side bitches they try to coexist end up wishin youd die bitches stood on every couch in the a at the black party no jewelry on but you richer than everybody you laugh a little louder the dj say your name a little prouder and we dont need a globe to show you the world is ours we can bet a hundred thousand with my safe hold my numbers lookin like a bank code you might also like these are the games we play we are the names they say this is the drug money your exnigga claim he makes  aint no stoppin this champagne from poppin the draws from droppin the laws from watchin with ye back choppin the cars and the women come with options caviar facials remove the toxins this aint for the conscious this is for the mudmade monsters who grew up on legends from outta yonkers influenced by niggas straight outta compton the scale never lies im twopointtwo incentivised if you aint energized like the bunny for drug money or been paralyzed by the sight of a drug mummy this aint really for you this is for the goya montoya who said i couldnt stop then afforded me all the lawyers the only kingpin who aint sinkin chess moves are made my third eye aint blinkin stay woke nigga or get out still pull them whips out still spread the chips out might buy your bitch some new hips and yank her rib out the message in this music all my niggas had to live out  these are the games we play we are the names they say this is the drug money your exnigga claim he makes yah,https://images.genius.com/6e863462f9401219e3773b05eb383f11.1000x1000x1.jpg,2010s
693,Pusha T,Blocka,Blocka by Pusha T (Ft. Popcaan & Travis Scott),2013-01-28,2013.0,1.0,28.0,292616,https://genius.com/Pusha-t-blocka-lyrics,2,1,5, dis type ah shit happen everyday all dem a gwaan dem heart softer than clay none ah dem have the guts to rise it and spray none ah dem have the guts to bust the sk  i got diamonds on my blocka serve it to my flocka yeah thats my flocka to my flocka pray to lord on my shotta she be proper yeah thats my flocka  all praise to the most high on both sides i pray to god i pray for hard i wont lie multi cause im dopetied convo and a boat ride rentacars for the whole month drop porsche money no cosign yuugh my records aint got to sell nigga woo go diamond off of my cell nigga give a fuck what you sells that chance come i take mine i ball hard you bench ride so fuck you and yo baseline no soundscan for a bricklayer square nigga you a brick hater we see a bitch you fall in love i fall back cause my bitch date her where im from we go crazy with them choppas sellin dope goin diamond on my blocka you might also like i got diamonds on my blocka serve it to my flocka yeah thats my flocka to my flocka pray to lord on my shotta she be proper yeah thats my flocka  welcome to my blocka take a look at my world diamond on my blocka all we got is white girl all we got is choppas all you hear is choppas all we see is choppas that spotlight on my blocka dopeboy to the rescue bad bitches get the best view lotta money just floatin round all them hoes feelin special woo i know the rent due fuck me right and its sent through third time you done used the line god damn she a pimp too teamwork make the dream work all my niggas done seen work all my niggas aint make it through so much death that my dreams hurt where im from we go crazy with them choppas sellin dope goin diamond on my blocka  i got diamonds on my blocka serve it to my flocka yeah thats my flocka to my flocka pray to lord on my shotta she be proper yeah thats my flocka,https://images.genius.com/6e863462f9401219e3773b05eb383f11.1000x1000x1.jpg,2010s
694,Pusha T,Neck & Wrist,Neck & Wrist by Pusha T (Ft. JAY-Z & Pharrell Williams),2022-04-06,2022.0,4.0,6.0,287429,https://genius.com/Pusha-t-neck-and-wrist-lyrics,2,1,4," you supposed to put the first five hundred in the safe and lose the combination neck and wrist dont lie neck and wrist dont lie  first in the beach with a milliondollar auto bring the cameraman we can shoot our own narcos 812 matte black lookin like charcoal i promise you the floor plans nothin like the model neck and wrist dont lie neck and wrist dont lie  the money counter ding is so exciting summertime winterfell im the night king the colgate kilo the hood needs whitening skrrt we fishscale niggas like we all pisces your bitch in my bubble like im still typing she hopin that you let her go like a kite string your ecofriendly jewelers you keep recycling cartier bustdowns just not my thing the b in the center of that left and right wing the only time youll ever see me next to breitling skrrt wonder where this started from the facts are frightening richard pryors flame gave birth to pipe dreams now we here you might also like first in the beach with a milliondollar auto bring the cameraman we can shoot our own narcos 812 matte black lookin like charcoal i promise you the floor plans nothin like the model neck and wrist dont lie neck and wrist dont lie  and the dope house had a line dope house had a line and the dope house had a line dope house had a line and the dope house had a line dope house had a line and the dope house had a line dope house had a line and the dope house had a line dope house had a line and the dope house had a line dope house had a line  the phase im on love i wouldnt believe it either id be like ""jayzs a cheater"" i wouldnt listen to reason either all i know is es a felon how is he sellin weed the caliva brothers deep down i believe you love us huh feast your eyes the piece unique its sapphire rappers liars i dont do satire neither i nor my wrist move mockingly yall spend real money on fake watches shockingly they put me on lists with these niggas inexplicably i put your mansion on my wall are you shittin me i blew bird money yall talkin twitter feed we got different saab stories save your soliloquies they like ""if big was alive hov wouldnt be in his position"" if big had survived yall would have got the commission hov was gon always be hov it twas the universe will cause allah said so and now im here first in the beach with a milliondollar auto bring the cameraman we can shoot our own narcos 812 matte black lookin like charcoal i promise you the floor plans nothin like the model neck and wrist dont lie neck and wrist dont lie",https://images.genius.com/6e863462f9401219e3773b05eb383f11.1000x1000x1.jpg,2010s
695,Pusha T,Hard Piano,Hard Piano by Pusha T (Ft. Rick Ross),2018-05-25,2018.0,5.0,25.0,278711,https://genius.com/Pusha-t-hard-piano-lyrics,1,3,7, never trust a bitch who finds love in a camera she will fuck you then turn around and fuck a janitor set the parameters you either with the pro ballers or the amateurs i wont let you ruin my dreams or harvey weinstein the kid good mornin matt lauer—can i live look at my new digs the rooftop can host a paintandsip for like forty the warhols on my wall paint a war story had to find other ways to invest cause you rappers found every way to ruin pateks its a nightmare yeah im too rare amongst all of this pink hair ooh still do the fred astaire on a brick taptap throw the phone if you hear it click art baselin the bezel your bustdown is bustdown and dont match the metal lower levels where you settle at im the pot callin the kettle black where theres no brake pedals at between god and where the devils at had to doubledutch and double back then hopscotch through where the troubles at exactly what the games been missin this fire burns hot as hells kitchen push you might also like now thats how the ting go im back from santo domingo thats where the kings go down in santo domingo now thats how the ting go im back from santo domingo this for the sneaker hoarders and coke snorters cause thats where the kings go down in santo domingo from honda accords to grammy awards yo thats where the kings go  i can blow a million dollars into dust lord knows how many bottles ive done bust still runnin through the models like im puff mmm— confront my problems like im ralo in the bluff pusha know these politics is paradox chillin in a condo full of readyrock my homie amputated but gon stand for somethin im dyin to find a way to get a grammy from it maybach music watchin my success for some is bittersweet always keep the sharpshooters triggers tweaked diamonds drippin on me via tiffanys all these k9 units still sniffin me ignorance versus the innocence its not the temperature for you in timberlands i keep the coldest flows on the hot seat mmm— and you can spot my hoes by their car keys another episode full of atrocities its doublem baby money monopolies maybach music you scared to see my face in a fancy place so why debate my case vs a nancy grace its flesh and blood til im fresh as fuck still handson sucker press your luck mm— your money gone every other month my money long so the treasures tucked now thats how the ting go im back from santo domingo thats where the kings go down in santo domingo now thats how the ting go back from santo domingo cause thats where the kings go down in santo domingo thats where the kings go,https://images.genius.com/6e863462f9401219e3773b05eb383f11.1000x1000x1.jpg,2010s
696,Pusha T,Untouchable,Untouchable by Pusha T,2015-11-10,2015.0,11.0,10.0,277261,https://genius.com/Pusha-t-untouchable-lyrics,0,2,7,  lyrically i’m untouchable uncrushable blunted in a 600 blunted in a 600 untouchable uncrushable blunted in a 600 blunted in a 600  yuugh i drops every blue moon to separate myself from you kings of the youtube i am more u2 i am like bono with the edge in mexico fuck donald and his pledge legend has it the wrist is magic the left is patek philippes replaced by matsuhisa ignore most requests for the feature unless it’s getting played on the beach in ibiza while she fucking nesha and she sucking shisha can’t you see my total pam kima keisha i’m aiming for the moguls why yall niggas aiming at the locals and rap niggas broke like them they’re mere hopeful still wishing on a star the last one to find out that baby own the cars the final trilogy of jaws the grills like interior gauze it feels like still white matching missoni looks african on me they tryin’ pin this trafficking on me like mano and tony my thoughts spilling over the soft ceiling’s open i crossfit the coca yuugh it’s a different calisthenics when i do the lennox half a million paralleled and ain’t nothin’ rented yeah wearing drifit in my shit it rides a little better in the cockpit you might also like untouchable uncrushable blunted in a 600 blunted in a 600 untouchable uncrushable blunted in a 600 blunted in a 600  mu told me to switch styles he just came home from the feds like a mistrial he tells me i miss out on all that club money i don’t bounce adidas gave me a million and that don’t bounce the president of good music has been announced a quarter million a year and that don’t bounce i’m in the score of these movies i’m losing count mu you knew me from thirteen hundred an ounce my breakdown game bought me ‘8 mile’ fame selling eminem to him and ‘em white to the blacks i’m a villain in the rolls royce playing peekaboo with the emblem let’s talk about it gentlemen my barcode is netflix “narcos” part on the side of my fro like i’m pablo no hablo i sell blow lone wolf no tonto head honcho yuugh let’s take the scenic route i could show you the strange fruit it’s looking like beirut they open the wash bay i climb it like k2 these kilos are drought killers i flooded the jesús i made use of every spanish name i done ran across no matter what the weight i done ran it off i’m walking on water i took the sandals off tell a&e to turn the cameras off push untouchable uncrushable blunted in a 600 blunted in a 600 untouchable uncrushable blunted in a 600 blunted in a ,https://images.genius.com/6e863462f9401219e3773b05eb383f11.1000x1000x1.jpg,2010s
697,Pusha T,Come Back Baby,Come Back Baby by Pusha T,2018-05-25,2018.0,5.0,25.0,268139,https://genius.com/Pusha-t-come-back-baby-lyrics,0,2,6, i wanna talk to all you addicts out there thats got yourself a great big jones an you done tried all the methadone an you just cant leave that heroin alone i wonder have you tried  dope just touched down im so grateful numbers so low bitch be thankful they say dont let money change you thats how we know money aint you bitch i been had bitches been bad we buy big boats bitch im sinbad downright sinful bitch we been full all my dopeboys we like kinfolk bmore burnt spoon dc glass pipe va sent bales bout that trap life blew through thousands we made millions cocaine soldiers once civilians bought hoes hondas took care children lent my pastor build out buildins rapped on classics i been brilliant now we blend in we chameleons ahh  never have i been locked up in a world of misery i need you darlin to set me free come back baby try me one more time ooh baby im bout to go out of my mind i cant— you might also like who else got the luxury to drop when he want cause nobody else can fuck with me what a showoff nigga wrist for wrist—lets have a glowoff fuck it brick for brick—lets have a blowoff if we go by connections made i can still climb ladders when complexions fade yugh white on white thats the testa black on black thats the tesla see these diamonds in this watch face all that shit came from pressure they dont miss you till you gone with the wind and they tired of dancin like a ying yang twin you cant have the yin without the yang my friend real niggas bring balance to the game im in yugh cant escape the scale if i tried interstate traffickings alive push  never have i been locked up in a world of misery i need you darlin to set me free come back baby try me one more time ooh baby im bout to go out of my mind i cant— still fresh off the boat niggas dont make me supersoak niggas your life ends up a quote nigga the good die young all dogs go to heaven its really just mommas fallin out on the reverend i play musical chairs with these squares rich flair before they was ric flairs cocaine concierge longest runnin trapper of the year stood the test of time like dapper dan season my sauce like zatarains is he still in the caravan no its a mil in the caravan whoa richard mille on a leather band ooh behind the wheel like an ambulance go on my way up to maryland gone  never have i been locked up in a world of misery i need you darlin to set me free come back baby try me one more time ooh baby im bout to go out of my mind i cant— come back baby try me one more time ooh baby im bout to go out of my mind i—i cant—,https://images.genius.com/6e863462f9401219e3773b05eb383f11.1000x1000x1.jpg,2010s
698,Pusha T,Hold On,Hold On by Pusha T (Ft. Rick Ross),2013-10-07,2013.0,10.0,7.0,258490,https://genius.com/Pusha-t-hold-on-lyrics,1,2,8,   i sold more dope than i sold records you niggas sold records never sold dope so i aint hearing none of that street shit cause in my mind you motherfuckers sold soap got rich selling hope to the hopeless but im a thinker methodic in my motives i motivate to put my niggas into motors no woman no child no witness no jehovahs like scarface but its gods face in that mirror we was made in his image dialing and its much clearer scoring from the heights but i wanted mine purer aryan blonde hair blueeyed like the führer the judge and the jury the jewellery mad froze watercolors on my neck fuck rhyming when you blinding niggas we aint the same color clarity of diamond nigga nah i aint got nothing in common with yous pain in my heart its as black as my skin they tipping the scale for these crackers to win no reading no writing made us savage of men they praying for jail but i mastered the pen descended from kings we at it again just hand me the crown im active again everything that it seems hear my passion again was never my dream the immaculate win you might also like i was pissing my shorts having rich nigga thoughts wish i had a pistol before all the friends i done fought overnight i seen a nigga go get a carrera two weeks later i had to be that boy pallbearer young king bury me inside a glass casket windex wipe me down for the life after crack dealer living like a hoop star black marble white walls in my new spot four chains big studs a nigga too fly top down tank top i think im 2pac so im labeled the rebel nigga get on my level we were born to be kings only major league teams chasing my paper couldnt fathom my wealth built a school in ethiopia should enroll in myself god body and mind food for the soul when you feeding on hate you empty my nigga it shows follow the codes aint no love for these hoes if you slip and you fall i got you my nigga hold on if you right or you wrong if you riding come on by the end of this song cant be hiding for long i seen children get slaughtered niggas grandmothers assaulted throw a gang sign dare you do something about it fuck copping them foams when you copping the home cop a kilo and have them people on top of your home follow the codes aint no love for these hoes if you slipping you fall i got you my nigga hold on if you right or you wrong if you riding come on by the end of this song i got you my nigga hold on i got you my nigga hold on i got you my nigga hold on if you right or you wrong if you riding come on by the end of this song i got you my nigga hold on i got you my nigga hold on i got you my nigga hold on i got you my nigga hold on i got you my nigga hold on,https://images.genius.com/6e863462f9401219e3773b05eb383f11.1000x1000x1.jpg,2010s
699,Pusha T,Diet Coke,Diet Coke by Pusha T,2022-02-08,2022.0,2.0,8.0,251844,https://genius.com/Pusha-t-diet-coke-lyrics,0,2,6," yesterdays price is not todays price like like—like crack—crack like like like li—li—crack crack crack  imaginary players aint been coached right master recipes under stove lights the number on this jersey is the quote price you ordered diet coke thats a joke right everybody get it off the boat right but only i can really have a snow fight detroit nigga challenge whats your dope like if your benz bigger step it up to ghost life missy was our only misdemeanor my tunnel visions better under stove lights you ordered diet coke thats a joke right my workers compensated so they dont strike  wish me luck see green like don bishop the ones you trust don’t change like them chains you tuck far as im concerned whos the best me and yezos wash then dry so give me all of mine in pesos add it up add it up your bitches in them pictures but they laser taggin us they mad at us who wouldnt be we became everything you couldnt be everything your mama said you shouldnt be the porsches horses revvin like ""look at me"" saddle up im still pitchin baby batter up you might also like imaginary players aint been coached right master recipes under stove lights the number on this jersey is the quote price you ordered diet coke thats a joke right all you niggas get it off the boat right but only i can really have a snow fight detroit nigga challenge whats your dope like if your benz bigger step it up to ghost life  the flows untouched the drums is tucked drive cullinan when roads get rough snow’s a must the nose adjust young gs like we hov and puff best jewelries and hoes we lust chanel trinkets and hoesll blush crush hearts like pretty boys and we drivin pretty toys extendos will make plenty noise crescendo make your car endo pierce your car window missy was our only misdemeanor nike box hold a hundred thou with no insoles uh the crack era was such a black era how many still standin reflectin in that mirror lucky me imaginary players aint been coached right master recipes under stove lights the number on this jersey is the quote price you ordered diet coke thats a joke right all you niggas get it off the boat right but only i can really have a snow fight detroit nigga challenge whats your dope like if your benz bigger step it up to ghost life",https://images.genius.com/6e863462f9401219e3773b05eb383f11.1000x1000x1.jpg,2010s
